callsign,flowntime[s],flowndistance[NM],fuel[kg],CO2[kg],H2O[kg],Soot[kg],SOx[kg],NOx[kg],CO[kg],HC[kg]
FDX21,77300.0,4130.83812467,35652.93957031169,112663.28904218627,43853.1156714839,1.0695881871093622,42.78352748437464,457.42562616590845,86.59060867200404,7.0832381925036065
N990LT,86399.0,4348.39452609,38510.10729836025,121691.93906281823,47367.43197698356,1.1553032189507988,46.21212875803242,482.9395833656632,126.05220754826905,11.60983728416835
TOM050,86399.0,5125.70869543,38137.31396702625,120513.91213580233,46908.89617944167,1.1441194190107808,45.76477676043128,496.92326372838386,94.1825791952551,8.194946916561955
AAL87,72862.0,3513.49867856,29804.00824897494,94180.66606676254,36658.930146239436,0.8941202474692496,35.76480989876969,398.5409435482585,70.29429913096246,6.035374337008565
DAL43,78289.0,3740.03114519,31801.736962914743,100493.4888028096,39116.1364643847,0.9540521088874339,38.16208435549732,417.72513806810525,74.44035848099774,6.181063847564102
ACA879,82568.0,3717.49611727,89546.78814120228,282967.85052619927,110142.54941367793,2.686403644236049,107.45614576944233,1359.6724101585926,205.57521942466914,7.727245088686515
DAL17,77889.0,3329.97088752,81104.96070090374,256291.67581485573,99759.10166211147,2.4331488210271166,97.32595284108304,1262.7431287028007,183.3408665361448,6.887035393073851
ACA893,81081.0,3628.92706194,85697.39739966684,270803.77578294365,105407.79880158973,2.5709219219899904,102.83687687960035,1318.6933503435223,196.41130516497233,7.614690463594042
DLH422,74717.0,3262.32890382,27650.265932437163,87374.84034650114,34009.82709689755,0.829507977973114,33.18031911892502,371.2397490734417,66.66413896280275,5.768383988326513
AAL47,81072.0,3513.23983908,30001.908953238013,94806.03229223123,36902.348012482835,0.9000572685971387,36.00229074388525,403.09178858599495,71.53650748078378,6.285632928581847
ACA835,79602.0,3237.61038206,77374.27160959935,244502.69828633204,95170.35407980587,2.321228148287947,92.8491259315185,1196.0477636355063,173.62940381245144,6.656653628054968
ACA881,79897.0,3290.26043397,28647.52924546842,90526.19241568037,35236.46097192651,0.8594258773640562,34.37703509456232,381.1084620221361,69.06199865582276,5.902513263990097
TSC111,77998.0,3003.05505047,73934.8816986364,233634.22616769196,90939.90448932195,2.218046450959094,88.72185803836362,1194.7638123975998,165.12766881183785,6.491928295767507
VPBMS,85927.0,4315.4025494,32102.238464921957,101443.07354915487,39485.753311853834,0.9630671539476708,38.522686157906854,427.5503215424733,74.95137234155513,6.417325555543417
BAW91C,86399.0,3600.92362147,32433.044072055975,102488.41926769688,39892.64420862855,0.9729913221616805,38.91965288646722,425.6563496338558,68.34967499629111,5.436298403038694
EIN123,81331.0,3271.71312356,77558.05833878563,245083.4643505606,95396.41175670599,2.326741750163541,93.06967000654235,1233.936781929894,168.70702127559642,6.107273714336586
NAX5HB,86399.0,4631.48307152,32562.858427976826,102898.63263240647,40052.315866411176,0.9768857528393007,39.07543011357197,441.3522176480248,72.15733837248527,6.544621008890658
ACA895,86399.0,3474.44095594,31191.09510454947,98563.86053037657,38365.046978595565,0.9357328531364801,37.42931412545957,407.08671766491693,67.83914944855545,5.420441026435682
DLH426,84982.0,3513.62818493,81444.35974155985,257364.17678332888,100176.56248211737,2.443330792246819,97.73323168987172,1285.236001962579,186.7172318211077,7.275013870711475
SWR86,82220.0,3298.5183969,75941.55230007764,239975.30526824633,93408.10932909547,2.2782465690023166,91.129862760093,1210.333117686212,171.29067136827004,6.69030357050044
BAW295,86399.0,3479.3082387,30611.410136132563,96732.05603017892,37652.03446744274,0.9183423040839824,36.73369216335927,406.7188718639108,68.61755973101451,5.675910562360977
BAW19V,86399.0,3664.27919142,30850.30356865432,97486.95927694834,37945.87338944491,0.9255091070596345,37.02036428238523,412.5102173872682,65.30697859834794,5.379886625844833
DLH402,85978.0,3443.72635869,29217.669862359762,92327.8367650583,35937.733930702925,0.8765300958707986,35.06120383483228,387.0316667804092,69.84131615910982,5.914517071370197
NRS7151,86399.0,3466.60966628,30015.31859291511,94848.40675361102,36918.8418692853,0.9004595577874556,36.018382311497426,402.00475273468527,69.3716504771984,5.970078814907884
SWR8T,86399.0,3243.87054291,81956.77558506123,258983.41084879177,100806.83396962473,2.458703267551834,98.34813070207264,1284.1165830944124,154.85684294773085,3.8024823566361494
DAL19,86399.0,3167.76007574,80737.50183183576,255130.50578859792,99307.1272531578,2.422125054955089,96.88500219820256,1262.3535190657863,154.45995512922002,3.855201240982806
AFR344,84180.0,3022.51435488,27043.907697322844,85458.74832353945,33264.0064677072,0.8113172309196831,32.452689236787585,359.8711695595056,65.77415517808332,5.621589006312471
BAW281,86399.0,3275.9818586,28728.964464232668,90783.52770697488,35336.62629100623,0.861868933926989,34.47475735707941,388.5011323955654,60.64857547941375,5.113633042493047
AFR356,86399.0,3209.8949557,27746.41290336126,87678.66477462195,34128.08787113386,0.8323923871008315,33.295695484033324,372.79662455408857,60.778764627011036,5.126057298001232
EIN1GE,85359.0,2895.86134129,69744.3400112247,220392.11443546982,85785.53821380658,2.0923302003367437,83.6932080134702,1147.1346722327069,159.54253834104173,6.560366152841949
NRS7109,86399.0,3139.32806577,26524.037920945142,83815.9598301859,32624.56664276242,0.7957211376283418,31.828845505134165,368.8240126442096,55.73844271419635,5.045881301443107
NAX1WA,86399.0,3157.34267778,26087.191251691867,82435.52435534717,32087.245239581058,0.7826157375507699,31.304629502030707,358.206375620419,54.56257472862673,4.7078470730083914
AFR378,86399.0,2773.62201162,25266.78934171173,79843.05431980893,31078.15089030542,0.7580036802513499,30.320147210053886,343.5511712650184,52.577664542132396,4.4035561903502085
DLH8P,86399.0,2715.98229696,25240.57368921495,79760.2128579189,31045.90563773427,0.7572172106764482,30.288688427057608,345.12181089779284,52.58986669408775,4.447140629820095
AFR334,86399.0,2753.2720622,25250.613306016403,79791.93804701154,31058.254366399833,0.7575183991804864,30.300735967219588,345.54500151736147,51.6725718378557,4.329024429286832
DLH4J,86399.0,2764.94079558,68246.43142992868,215658.72331857486,83943.11065881164,2.0473929428978623,81.89571771591504,1133.1511331955319,123.54521802378332,2.9868290202660126
VIR41R,86399.0,2531.44230292,23753.290079384216,75060.39665085496,29216.546797642655,0.7125987023815382,28.50394809526112,335.20479259048795,47.82268966524438,4.213423460693161
EIN12C,86399.0,2309.22220786,61894.52000730948,195586.68322309866,76130.2596089923,1.8568356002193016,74.27342400877184,1030.4276200094814,110.90813450970926,2.769348112331658
BAW297,86399.0,2214.2935506,22878.662902445205,72296.57477172794,28140.755370007642,0.6863598870733585,27.454395482934316,320.6800919610973,46.136731766418855,3.9744442270036946
AAL91,86399.0,2523.12276322,21824.14562146646,68964.30016383393,26843.69911440368,0.6547243686439895,26.18897474575981,317.0991910589079,44.2943433818726,4.399475239071339
SWR18,86399.0,2131.70729902,57213.68100648689,180795.23198049847,70372.8276379797,1.7164104301946264,68.65641720778467,937.557965481406,101.80144713603597,2.475041916555757
CFGRS,86399.0,3464.06630304,21525.574037722577,68020.81395920372,26476.45606639892,0.6457672211316786,25.830688845267073,313.8883937268868,43.23243366738176,4.03666018881316
NAX19M,86399.0,2309.44167659,20512.25731927483,64818.73312890781,25230.076502707605,0.6153677195782329,24.614708783129775,292.5515190338926,41.69939544009284,3.810589857645533
SWR52,86399.0,2127.49190043,53979.79308016308,170576.14613331435,66395.14548860058,1.619393792404892,64.77575169619496,896.2641893642947,96.13326279634823,2.391779746301353
NAX9V,86399.0,2007.83411786,19389.32320231243,61270.26131930757,23848.867538844446,0.5816796960693754,23.267187842775012,279.43606913117225,39.04106507888453,3.6716775929066188
AFR008,86399.0,1963.14890531,19243.630457655894,60809.87224619179,23669.66546291664,0.5773089137296742,23.092356549186828,275.5421064999404,38.36765015880248,3.449554326313512
NAX7149,86399.0,1891.03160772,18834.242729331632,59516.2070246874,23166.118557077854,0.5650272818799489,22.6010912751977,272.5684354150849,37.75194338518769,3.573556688988408
AFR348,86399.0,1746.28837303,18280.334371619887,57765.856614319026,22484.811277092536,0.5484100311486005,21.936401245944005,261.3439457609542,35.22429843743152,3.043735844596591
