callsign,flowntime[s],flowndistance[NM],fuel[kg],CO2[kg],H2O[kg],Soot[kg],SOx[kg],NOx[kg],CO[kg],HC[kg]
AFR689,34515.0,3886.83924324,23542.967356500078,74395.77684654034,28957.849848494923,0.7062890206949994,28.251560827800017,341.19392325294814,50.166129142810185,4.950700676762325
UAL923,39762.0,4810.58766434,27321.23095104056,86335.08980528852,33605.114069780284,0.8196369285312288,32.78547714124898,400.37835693809586,56.76754246996716,5.8405845383768
KLM606,42259.0,4862.35650831,29849.586826304378,94324.69437112266,36714.991796354545,0.8954876047891335,35.81950419156563,430.98330946119097,60.37024055252504,5.6956934434249185
VIR6J,37831.0,3907.49130462,65035.57835940372,205512.42761571714,79993.76138206622,1.9510673507821237,78.04269403128504,1075.2876230508584,124.27309433549621,3.8276031847732015
VIR106F,37768.0,4204.24269492,24509.00676539742,77448.46137865575,30146.078321438894,0.7352702029619265,29.41080811847718,353.4301918770023,51.8032570729032,5.110759290912383
NRS4BX,41317.0,4779.63137553,27763.179407910236,87731.64692899601,34148.71067172927,0.8328953822373117,33.31581528949237,410.6372268482228,56.25021824572228,5.722064215724801
THY80L,54983.0,6027.23207362,36683.35570720899,115919.4040347809,45120.52751986768,1.1005006712162773,44.02002684865089,508.514496843777,79.55581830285008,6.992653137906369
ISS9BG,35871.0,3554.76352613,55477.97027627855,175310.38607303967,68237.9034398224,1.6643391082883428,66.57356433153444,949.8673979373716,111.98795152338258,4.129704695677934
THY10,56204.0,6183.89644178,37413.899440676614,118227.92223253849,46019.09631203264,1.1224169832202913,44.89667932881211,518.7000128070933,80.83494912290503,7.121570965969678
BAW280,42052.0,4828.09163769,27662.231746870315,87412.65232010913,34024.545048650645,0.8298669524061064,33.19467809624451,414.27422964542814,54.44540176703068,5.523559764740449
ETD76T,59209.0,6485.15133939,39400.489017083004,124505.54529398162,48462.60149101187,1.1820146705124854,47.28058682049949,553.4867021377704,82.1188694916232,7.226324286901802
UAE5RQ,37354.0,3554.8889231,21875.113789368243,69125.35957440206,26906.389960922566,0.6562534136810412,26.250136547241716,320.8685861158043,48.04908973017263,4.860517110431326
BAW89P,44633.0,4755.73709024,26957.598976800844,85186.01276669034,33157.84674146501,0.8087279693040241,32.34911877216109,385.94603788604496,57.40169929607828,5.70222630292748
VIR20V,45090.0,4687.82327179,27424.088968711065,86660.12114112695,33731.62943151497,0.8227226690613377,32.908906762453405,392.1650318343788,57.908787575222256,5.5226168963746565
ETD140,57491.0,6148.55617751,36657.493929569784,115837.68081744149,45088.71753337147,1.0997248178871062,43.9889927154843,514.1429020343942,77.84436501306337,7.002028493359259
AZA61CM,39895.0,3789.29383685,58028.84186885736,183371.14030558863,71375.47549869478,1.7408652560657134,69.63461024262901,973.4166964283581,109.86983938577454,3.269999040262315
ACA836,37516.0,3332.28911091,20729.124035569108,65504.031952398436,25496.822563750033,0.6218737210670751,24.87494884268276,300.2794660230103,43.93862312662759,4.15245813686743
UAL938,38878.0,3473.34717397,22279.892925939217,70404.461645967,27404.26829890501,0.6683967877781655,26.735871511126994,326.7840534404055,43.579647915868264,4.012933092021102
BAW72A,47538.0,4839.67615571,28739.065004412914,90815.44541394465,35349.04995542785,0.8621719501323871,34.486878005295594,411.7387230307712,57.69557561922101,5.326943644666852
TPA4047,44962.0,4132.75037746,64755.68733632121,204627.97198277543,79649.49542367588,1.9426706200896295,77.7068248035847,1071.9260734692775,129.51318954603767,4.19153816917197
UAL930,50325.0,4658.95196865,29368.204459717872,92803.52609270839,36122.89148545316,0.8810461337915366,35.24184535166143,408.216477181383,62.23039522501248,5.509815149708707
SWR39,52952.0,5154.91188303,31278.34434175392,98839.56811994333,38472.363540357794,0.9383503302526229,37.53401321010541,443.6229289957617,64.85768591715575,5.849149329334795
BAW38P,47159.0,4679.07233161,26913.393337279034,85046.32294580246,33103.47380485324,0.8074018001183704,32.296072004734874,395.49871989731486,53.761041840133394,5.23088839738644
NAX4PF,42669.0,3793.17490175,21545.018429468968,68082.25823712214,26500.372668246757,0.6463505528840673,25.854022115362756,321.63525915117117,43.198206476147206,4.700768255839347
BAW6B,49560.0,4741.59412482,27515.835667403735,86950.04070899631,33844.47787090689,0.8254750700221134,33.01900280088464,411.59480818129987,54.60425285308402,5.538471194503345
VIR42X,50880.0,4721.86067369,27367.47803074223,86481.23057714538,33661.99797781282,0.8210243409222695,32.84097363689056,410.8983853808135,54.31664526892976,5.600907156969012
BAW274,52355.0,4611.99386751,27621.124917460475,87282.75473917511,33973.98364847625,0.8286337475238101,33.14534990095244,395.19649768735417,56.544367312683484,5.263538590782832
BAW268,54067.0,4820.32636601,28203.089995805927,89121.76438674662,34689.80069484109,0.8460926998741796,33.84370799496711,407.484764783964,58.17664280031822,5.68141203466869
DLH459,57894.0,5197.45763509,29652.680278218228,93702.4696791707,36472.79674220835,0.8895804083465454,35.58321633386221,424.770241513909,63.14253244166232,6.145692629481551
BAW8C,52436.0,4184.81085463,25803.353300174058,81538.59642855012,31738.1245592143,0.7741005990052294,30.96402396020875,372.7463185275348,51.98438411659747,4.82012113580623
THY6320,59229.0,5111.61091754,31082.25850624784,98219.93687974288,38231.17796268524,0.9324677551874433,37.298710207497365,482.32918504126775,55.15100983472104,5.548774313152057
FDX21,76961.0,4131.00510363,35500.70660574647,112182.23287415883,43665.869125067526,1.0650211981723734,42.60084792689515,455.30643624968263,85.67669150744864,6.997596453342483
N990LT,86399.0,4357.53326497,38499.25660612597,121657.65087535811,47354.08562553432,1.154977698183781,46.19910792735072,481.6869691333136,125.9487962011566,11.591442785533097
TOM050,86399.0,5123.30753731,38159.56610339848,120584.22888673964,46936.26630718085,1.144786983101948,45.79147932407909,497.3484766142042,94.04580936157518,8.179538843828267
AAL87,73514.0,3514.03233786,30242.682038870153,95566.87524283011,37198.498907809895,0.9072804611661004,36.29121844664361,404.05960318334957,71.36113716359401,6.1090269126902745
DAL43,78211.0,3740.43702801,31764.87724822253,100377.01210438294,39070.79901531352,0.9529463174466715,38.11785269786692,417.95756403152063,74.20868250263061,6.1657714544778885
ACA879,82017.0,3717.51095898,88625.91401528887,280057.88828831573,109009.87423880695,2.658777420458733,106.35109681834703,1348.7697271578038,200.02312453206258,7.27878580163717
DAL17,78382.0,3330.49524315,82007.41365150634,259143.42713875684,100869.11879135353,2.46022240954521,98.40889638180779,1276.819388365476,185.5772431086092,6.987796867926544
ACA893,80854.0,3629.07667267,85260.51382296639,269423.2236805752,104870.43200224737,2.55781541468899,102.31261658756009,1311.2963707517895,195.91545366598694,7.622014423791226
DLH422,75054.0,3262.42923068,27869.250490299146,88066.83154934538,34279.17810306797,0.8360775147089721,33.44310058835923,373.99280297288794,67.75713087865627,5.869100725112241
AAL47,81134.0,3513.75943325,30079.61374172839,95051.57942386108,36997.92490232562,0.9023884122518484,36.09553649007421,404.66920982105285,71.7089805239108,6.3006268226408055
ACA835,79678.0,3237.63489494,77453.79092135746,244753.97931149372,95268.1628332697,2.3236137276407547,92.94454910562978,1196.4940741941518,174.46630477906857,6.719634466611447
ACA881,79871.0,3290.63113339,28686.68403237153,90649.92154229472,35284.62135981747,0.8606005209711514,34.42402083884615,382.31733327036375,68.28811996301556,5.820545411168035
TSC111,78243.0,3003.43858537,74420.76636643524,235169.62171793223,91537.54263071404,2.2326229909930446,89.30491963972115,1203.9178807989515,166.3737134881385,6.555968144712409
VPBMS,85855.0,4315.29103655,32046.77643663271,101267.81353975927,39417.535017058355,0.961403293098991,38.45613172395912,426.7679572449996,74.87549931998454,6.412294336763446
BAW91C,86399.0,3586.05681437,32467.30995036368,102596.6994431497,39934.791238947306,0.9740192985109037,38.9607719404368,426.5436100020896,68.33869784290073,5.435117303128543
EIN123,81211.0,3271.59077412,77339.40235365342,244392.5114375447,95127.46489499333,2.320182070609573,92.8072828243837,1230.5500868627207,168.28155938015257,6.098332682258769
NAX5HB,86399.0,4654.02087244,32565.70476947543,102907.62707154214,40055.81686645456,0.9769711430842652,39.07884572337057,441.35789233137143,72.16776985159026,6.544856146818458
ACA895,86399.0,3480.97847914,31191.508208462074,98565.1659387404,38365.555096408156,0.9357452462538535,37.4298098501544,406.9722044151011,67.83514908257618,5.419158142047365
DLH426,85145.0,3513.60659799,81700.42854183516,258173.35419219706,100491.52710645608,2.4510128562550433,98.04051425020137,1288.0173262001297,188.16645190144013,7.380859580753382
SWR86,82317.0,3298.52633403,76095.26664692558,240461.04260428715,93597.17797571901,2.282857999407757,91.31431997631056,1212.3565535925954,171.9878022436577,6.734639469235683
BAW295,86399.0,3465.39832951,30703.50964372446,97023.09047416945,37765.31686178064,0.921105289311728,36.84421157246884,408.03591825783457,67.96110761758507,5.599186234309396
BAW19V,86399.0,3660.01561909,30852.099585561304,97492.63469037492,37948.08249024044,0.9255629875668384,37.02251950267361,412.5434874765148,65.30905472276928,5.380231467440034
DLH402,86016.0,3443.74616397,29230.64892657393,92368.85060797402,35953.6981796866,0.8769194677972214,35.076778711888906,387.04556892104216,70.18271015445471,5.948718258083466
NRS7151,86399.0,3453.65423893,30096.74633616594,95105.71842228378,37018.997993484394,0.9029023900849782,36.1160956033992,403.146821479158,68.80214906150215,5.902873632643501
SWR8T,86399.0,3256.16243261,81957.07057027682,258984.3430020766,100807.19680144152,2.4587121171083317,98.3484846843317,1284.327981145539,154.87355806261857,3.8026447802110135
DAL19,86399.0,3150.88507557,80740.61626870213,255140.3474090968,99310.95801050286,2.422218488061073,96.88873952244207,1262.3528767294076,154.4507765309693,3.855060413818606
AFR344,84165.0,3022.51002275,27039.007984074688,85443.26522967429,33257.9798204119,0.8111702395222335,32.446809580889614,359.83150004030006,65.67989023709254,5.612111683032484
BAW281,86399.0,3287.47950547,28729.51083418241,90785.2542360163,35337.2983260444,0.8618853250254763,34.47541300101886,388.511471279949,60.64759639637208,5.1134756824132515
AFR356,86399.0,3211.4722868,27737.221807858517,87649.6209128324,34116.7828236655,0.8321166542357628,33.28466616943003,372.6893293779827,60.831957518774104,5.13278689293537
EIN1GE,85370.0,2895.84735905,69731.34210308078,220351.04104573608,85769.55078678936,2.091940263092411,83.67761052369734,1149.0848188905861,155.98303596006664,6.161697739758312
NRS7109,86399.0,3144.2876055,26522.543291826667,83811.23680217183,32622.728248946834,0.7956762987548072,31.827051950192256,368.79055083981007,55.73797889410744,5.045547473984026
NAX1WA,86399.0,3189.05867818,26096.061492450757,82463.55431614436,32098.15563571484,0.7828818447735285,31.315273790940942,358.4328902638432,54.578483246326996,4.712664627113722
AFR378,86399.0,2777.50268856,25264.852404451878,79836.9335980674,31075.768457475726,0.7579455721335425,30.317822885342032,343.4939098422759,52.573289759385254,4.402190797798937
DLH8P,86399.0,2758.13763371,25237.100755781477,79749.23838826964,31041.63392961137,0.7571130226734442,30.284520906938027,345.05600200929797,52.58589726492817,4.4464543097484155
AFR334,86399.0,2790.67915076,25253.139922955266,79799.92215653935,31061.362105235057,0.7575941976886599,30.303767907546263,345.60789078777066,51.65669412978002,4.327181532810052
DLH4J,86399.0,2781.92072127,68243.68661478533,215650.04970272136,83939.73453618599,2.0473105984435676,81.89242393774235,1133.2405066022666,123.53777538582642,2.986413015532244
VIR41R,86399.0,2516.5589404,23750.65998070015,75052.08553901267,29213.311776261184,0.7125197994210059,28.50079197684043,335.12973901395975,47.82012211874635,4.211832516970417
EIN12C,86399.0,2294.74688449,61895.61234567298,195590.13501232667,76131.60318517743,1.85686837037018,74.27473481480774,1030.3443445936311,110.89228026195096,2.768248280879427
BAW297,86399.0,2235.24150408,22879.355413866644,72298.76310781887,28141.60715905604,0.6863806624160051,27.4552264966401,320.7647131608239,46.145558690041526,3.978203927679611
AAL91,86399.0,2500.51160912,21827.841603388388,68975.97946670736,26848.24517216765,0.6548352481016495,26.19340992406629,317.20092974863456,44.30602037767378,4.402660222441517
SWR18,86399.0,2146.06239873,57212.612712318,180791.85617092525,70371.5136361508,1.71637838136954,68.65513525478056,937.4620793471614,101.80279488126773,2.4751629123158816
CFGRS,86399.0,3460.11229665,21529.509945134792,68033.25142662578,26481.297232515728,0.6458852983540421,25.835411934161687,313.9755514994962,43.27502115402286,4.041801995385053
NAX19M,86399.0,2331.41793915,20512.916576402353,64820.816381431105,25230.88738897481,0.6153874972920658,24.615499891682774,292.5712635195239,41.701100340871506,3.811369664580742
SWR52,86399.0,2135.32801958,53985.69174685691,170594.78592006696,66402.40084863409,1.6195707524057112,64.78283009622845,896.2998867613371,96.09661443369106,2.3877011562947232
NAX9V,86399.0,2036.55570259,19391.159254013364,61276.06324268252,23851.125882436627,0.5817347776204022,23.26939110481621,279.477989015259,39.04095006982893,3.6719449148928143
AFR008,86399.0,1996.46070826,19245.544954943525,60815.92205762217,23672.020294580678,0.5773663486483089,23.094653945932233,275.58643105768607,38.36754359094643,3.449798187072829
NAX7149,86399.0,1917.65453935,18835.79989037968,59521.127653599906,23168.033865167057,0.5650739967113947,22.602959868455596,272.6255053441938,37.75094841738178,3.574322487702434
AFR348,86399.0,1802.22755536,18280.54176755815,57766.51198548371,22485.066374096557,0.5484162530267431,21.936650121069743,261.36671253488817,35.22470355419327,3.0442951897576993
