identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262466053,262466053,eastbound,B77L,KDFW,EBLG,18:58:28.30,25:19:27.30,41.418709,-67.992563,40683.0,247156.71577035286,91
262462524,262462524,eastbound,B77L,MMMX,EBLG,19:03:03.91,25:13:38.75,37.894647,-63.935865,41415.0,246726.8020949253,77
262468778,262468778,eastbound,A332,KJFK,LYBE,20:22:05.09,25:21:50.30,45.348085,-51.820094,36922.0,202012.2512328509,76
262470972,262470972,eastbound,A333,KIAD,EDDF,20:27:09.09,27:26:31.12,41.378103,-68.514057,38291.0,194800.13627675694,115
262470748,262470748,eastbound,A333,KJFK,LGAV,20:30:14.30,26:29:17.26,42.49999,-63.910382,38327.0,194489.6091077353,79
262471897,262471897,eastbound,A359,KJFK,LIRF,20:45:09.87,27:06:21.38,41.37954,-68.421236,38772.0,235024.51462093028,103
262472486,262472486,eastbound,A333,KJFK,LSZH,21:00:04.29,27:50:55.77,41.434832,-68.659275,38072.0,196399.04973085845,113
262472374,262472374,eastbound,A332,KJFK,EDDF,21:00:43.77,27:42:54.05,41.234485,-68.690911,38947.0,201771.96446476883,114
262472410,262472410,eastbound,B77W,KJFK,LFPG,21:06:30.58,27:16:15.34,41.549561,-68.5134,37084.0,279035.56423250603,110
262470884,262470884,eastbound,A333,KATL,EHAM,21:12:58.44,27:55:00.29,40.537802,-68.003101,38792.0,191157.2052165208,103
262472438,262472438,eastbound,A332,KIAD,LIRF,21:34:10.51,27:52:30.58,40.946907,-67.801966,38612.0,206810.11816342938,96
262472914,262472914,westbound,B789,EGLL,SCEL,21:34:51.57,26:31:50.99,49.550014,-6.667365,38213.0,227937.29953874665,48
262466467,262466467,eastbound,B77L,KLAX,EBLG,21:38:20.95,26:30:50.20,61.255537,-64.802512,42122.0,238600.69152745465,68
262473075,262473075,westbound,B788,EGLL,SKBO,21:39:27.96,27:24:03.95,50.497981,-7.065221,40389.0,193704.26522292395,80
262472638,262472638,eastbound,A339,KJFK,EHAM,21:42:07.46,28:21:32.68,41.262801,-68.557532,38762.0,207029.7502580397,112
262472506,262472506,westbound,A333,LPPT,BIKF,21:43:44.41,24:33:04.39,43.987386,-8.796529,39314.0,184876.8569058639,50
262471385,262471385,eastbound,A359,KATL,LFPG,21:48:55.22,28:10:00.65,40.296926,-68.225715,39297.0,231293.9193809517,103
262469675,262469675,eastbound,B77L,MPTO,EBBR,21:56:58.58,28:18:34.13,31.551348,-60.552229,41343.0,249554.371582504,84
262473349,262473349,eastbound,B789,KJFK,LIMC,21:57:11.02,28:19:42.10,40.780309,-68.637263,40252.0,204574.22849609292,111
262473439,262473439,eastbound,B789,KJFK,EHAM,22:04:46.29,28:26:31.89,41.507015,-68.587293,39167.0,201135.16948244732,111
262473065,262473065,eastbound,A332,KBOS,LIRF,22:05:45.55,27:38:33.97,43.315579,-60.136966,39065.0,202249.70129355922,93
262472325,262472325,eastbound,B772,KCLT,EIDW,22:06:16.00,27:33:02.82,40.268229,-68.38892,38841.0,223849.2307387893,97
262472136,262472136,eastbound,A339,KBOS,EDDF,22:06:26.16,27:17:37.28,45.181314,-52.106971,37684.0,202372.4119861435,87
262471581,262471581,eastbound,A333,KJFK,EDDF,22:06:31.62,27:25:22.51,45.156286,-52.234055,38029.0,190044.02034497837,88
262473327,262473327,eastbound,B772,KJFK,LGAV,22:08:13.76,28:09:31.45,41.291918,-68.070367,37599.0,245594.9713251088,85
262472139,262472139,eastbound,A333,KATL,EDDF,22:10:35.34,29:08:39.30,40.538659,-67.904041,38797.0,191119.38591300527,101
262472156,262472156,eastbound,A333,KBOS,LIRF,22:12:22.12,27:20:53.66,44.493717,-53.851951,38464.0,192117.78174813377,83
262472412,262472412,eastbound,A339,KBOS,LGAV,22:14:33.72,27:16:26.61,44.237353,-55.265681,38524.0,214476.6475577791,69
262473377,262473377,eastbound,B77W,KJFK,LFPG,22:18:06.69,28:28:46.37,41.448277,-68.664584,37437.0,278569.7532775562,110
262472976,262472976,westbound,B772,LFPG,KJFK,22:24:09.70,27:25:57.61,54.04156,-10.617724,39098.0,224107.05723270628,90
262473122,262473122,eastbound,A333,KIAD,EIDW,22:24:21.22,28:08:05.36,41.44851,-68.401393,38203.0,194788.12604288541,95
262473448,262473448,eastbound,B772,KJFK,LFPG,22:24:23.79,28:36:51.95,40.645409,-68.466755,38682.0,229355.11579725935,111
262473381,262473381,westbound,B789,EGLL,MMMX,22:27:57.35,27:06:01.71,55.636824,-8.342778,39116.0,216883.3439809122,60
262472527,262472527,eastbound,A333,KATL,LIRF,22:28:30.51,29:03:58.96,40.856909,-68.117158,38830.0,190825.87575457705,85
262473145,262473145,eastbound,B788,KIAD,LGAV,22:31:17.52,28:42:43.86,41.069798,-67.99972,40575.0,189752.64915780595,82
262472589,262472589,eastbound,B744,CYMX,LIMC,22:35:24.99,27:18:17.75,46.30392,-51.861091,36979.0,291059.9344367491,82
262471552,262471552,eastbound,B789,KDTW,EDDF,22:37:18.13,27:26:55.62,50.000066,-53.97987,41043.0,189271.88442173493,84
262471214,262471214,eastbound,B748,KMIA,ELLX,22:37:27.13,28:34:52.80,38.16386,-61.42621,36884.0,384002.71920741594,93
262473768,262473768,eastbound,A332,KJFK,LIRF,22:39:28.14,29:04:20.10,41.373472,-68.462635,38610.0,206161.56458788156,103
262473311,262473311,eastbound,A333,KIAD,EHAM,22:41:27.60,29:21:33.57,41.402043,-68.453221,38294.0,194781.39563564266,110
262473360,262473360,eastbound,B763,KBWI,ETAR,22:42:43.00,29:33:42.49,41.463799,-68.880073,37540.0,162120.763816248,114
262472857,262472857,eastbound,A359,KATL,LGAV,22:43:24.78,28:56:32.53,40.349147,-67.837928,38052.0,245481.93665284978,75
262473700,262473700,eastbound,A35K,KJFK,EGLL,22:43:44.53,28:46:26.36,41.525117,-68.579656,38271.0,256460.00199690062,104
262472600,262472600,eastbound,A333,KJFK,LIMC,22:45:06.11,27:55:18.65,45.025729,-51.888268,38075.0,190128.70668990063,86
