identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
293966656,293966656,westbound,B789,LEMD,MMMX,23:58:58.61,29:21:33.27,40.037063,-13.448077,39125.0,216309.67149717276,67
293966254,293966254,eastbound,B789,CYUL,LFPG,24:01:37.81,28:32:29.98,48.507231,-51.80866,38826.0,188273.13463842092,82
293966028,293966028,eastbound,A339,KJFK,LIRF,24:07:50.70,29:01:35.52,47.159688,-52.389305,38625.0,207246.40577015266,79
293965534,293965534,eastbound,A346,KDTW,EDDF,24:10:21.25,28:55:13.38,48.872204,-51.945066,38448.0,282686.29770196654,82
293966052,293966052,eastbound,A333,CYUL,LSZH,24:10:28.90,29:10:45.83,48.45057,-51.998548,38407.0,190932.97987553568,85
293966399,293966399,eastbound,A333,KMIA,BIKF,24:12:21.48,29:21:02.43,37.369539,-69.348607,38508.0,191117.59461000934,87
293966664,293966664,westbound,A359,LEMD,MMMX,24:14:18.51,29:37:28.11,40.303908,-13.424621,37704.0,248238.00380893907,67
293965275,293965275,eastbound,B78X,KATL,EHAM,24:19:21.05,28:50:34.01,48.027181,-52.528295,38387.0,214106.64455319574,80
293965721,293965721,eastbound,A333,KDTW,EHAM,24:26:08.25,29:09:36.98,48.762707,-51.80651,38557.0,186976.31269648264,81
293962652,293962652,eastbound,B748,KLAX,ELLX,24:26:32.96,29:04:58.04,50.248907,-54.167393,38226.0,364552.99534003524,60
293966359,293966359,eastbound,A339,KMIA,EGLL,24:26:41.46,30:53:37.05,38.027197,-68.169984,38736.0,209202.3227425491,100
293965715,293965715,eastbound,B748,KORD,ELLX,24:31:53.02,29:08:53.54,48.403346,-52.50855,37709.0,369179.99602739245,81
293966013,293966013,eastbound,A333,CYYZ,EDDF,24:32:29.07,29:37:17.15,48.788549,-51.890155,38531.0,188739.14371277243,86
293966347,293966347,eastbound,B748,KMIA,EDDF,24:32:44.56,30:53:45.08,39.543655,-67.931244,36510.0,387729.23006226623,96
293966234,293966234,eastbound,A333,KJFK,EIDW,24:36:00.71,28:25:10.26,48.640083,-51.824492,38521.0,189818.0680643386,67
293966915,293966915,westbound,B744,EBLG,KMIA,24:36:55.79,29:56:51.56,51.869036,-13.532476,37892.0,310101.3638633012,82
293966559,293966559,eastbound,A388,KMIA,EGLL,24:37:10.07,30:46:25.77,37.891071,-69.41642,38423.0,465641.71003270743,100
293966376,293966376,eastbound,A333,KBOS,EIDW,24:41:36.81,28:31:45.56,48.68243,-52.145072,38441.0,191222.56390129347,66
293966009,293966009,eastbound,B772,KCLT,EDDM,24:45:06.03,29:35:08.62,47.823816,-52.60097,38306.0,221592.36213762706,80
293965775,293965775,eastbound,A346,KBOS,EDDF,24:48:36.97,29:41:01.97,48.355135,-52.340672,38104.0,279073.1340935461,89
293966614,293966614,eastbound,A35K,KMCO,EGLL,24:48:59.54,31:16:08.84,37.945775,-69.69505,37912.0,262808.5188043566,105
293966121,293966121,eastbound,B763,KMIA,EBBR,24:50:49.35,31:36:10.18,37.955586,-68.297428,38533.0,163261.33464896717,103
293966140,293966140,eastbound,A333,KJFK,LIRF,24:52:35.80,29:46:50.28,47.707893,-52.269006,38493.0,189959.5982652826,78
293965833,293965833,eastbound,A333,KJFK,LSZH,24:56:30.71,29:59:35.28,47.787012,-52.200136,38497.0,190028.13011852154,88
293966190,293966190,eastbound,B788,MMUN,EGCC,25:00:07.22,31:02:57.41,37.870885,-68.316558,41056.0,172089.028077128,89
293966241,293966241,eastbound,B789,MMUN,EGBB,25:01:53.58,31:14:52.27,37.983068,-69.392927,39257.0,194951.4306096055,90
293966378,293966378,eastbound,A333,CYYZ,EKCH,25:04:53.90,30:16:51.91,49.422134,-52.548961,38610.0,188908.4129788307,87
293966554,293966554,eastbound,B77W,KJFK,LFPG,25:06:50.49,29:35:19.81,48.157603,-52.057202,38050.0,267040.32159399753,84
293966808,293966808,eastbound,B772,CYOW,LFPG,25:07:01.36,29:36:19.30,48.673591,-52.543602,38392.0,216652.69758167854,81
293966174,293966174,eastbound,B789,MMUN,EPWA,25:07:16.74,32:16:42.01,37.757226,-69.627172,38881.0,203939.12827108544,86
293966137,293966137,eastbound,A333,KORD,EIDW,25:09:18.79,28:59:07.87,48.832082,-52.001079,38627.0,185517.40271364566,65
293967003,293967003,eastbound,B77L,TJBQ,EHAM,25:11:21.33,31:43:30.57,29.748156,-60.535906,41702.0,250055.8404143315,106
293966792,293966792,eastbound,B772,KDCA,LGSA,25:11:46.13,29:39:07.64,46.919965,-52.921034,37913.0,234931.41736013602,60
293966078,293966078,eastbound,B78X,KORD,LIRF,25:13:20.77,29:53:03.10,47.756094,-52.932289,38639.0,215027.05916949545,68
293965857,293965857,eastbound,A333,KMSP,EHAM,25:13:53.09,29:56:35.59,50.948277,-53.435321,39233.0,185102.06509990836,75
293966525,293966525,eastbound,A359,KJFK,EDDM,25:14:05.18,30:06:40.70,47.825235,-52.352961,38549.0,226106.79717949405,88
293966452,293966452,eastbound,A332,KBOS,LIRF,25:17:01.25,29:59:09.14,47.633743,-51.771532,38295.0,199114.27168009485,81
293966494,293966494,eastbound,B763,KIAD,LSZH,25:20:09.73,30:20:09.84,47.840861,-52.245699,38093.0,156556.24940052026,88
293965834,293965834,eastbound,B77L,KCVG,EGNX,25:21:56.17,29:23:29.62,48.382712,-52.186679,38965.0,230368.02640156317,74
293966224,293966224,eastbound,B763,KEWR,EDDM,25:22:53.55,30:22:16.55,48.389835,-51.869542,37985.0,156541.4144829756,88
293966394,293966394,eastbound,A339,CYYZ,EDDF,25:24:18.55,30:22:32.04,48.694508,-51.922175,38657.0,202511.60479437187,84
293966907,293966907,eastbound,B763,KMIA,EBBR,25:25:26.74,32:11:36.59,37.842347,-68.358838,38518.0,162975.71882506507,102
293965771,293965771,eastbound,B78X,KORD,EDDF,25:26:19.86,30:10:55.95,48.403218,-52.388615,38639.0,214833.90027176403,78
293966067,293966067,eastbound,B77L,KATL,EDDP,25:26:31.38,30:19:50.81,48.120012,-52.1567,38697.0,238218.123463708,78
293966864,293966864,eastbound,B772,KMCO,EGKK,25:26:51.88,31:23:52.71,39.964546,-67.889974,38054.0,226434.09112200115,99
293966575,293966575,eastbound,A333,KBOS,EKCH,25:27:44.09,30:43:32.81,49.050821,-52.609631,38560.0,191268.21940193727,91
293966482,293966482,eastbound,A339,KJFK,LGAV,25:29:41.17,30:22:02.33,47.714891,-52.177404,38180.0,213603.4725897212,65
293966751,293966751,eastbound,A333,CYUL,EDDF,25:30:02.98,30:33:43.19,49.145753,-52.499153,38498.0,191058.82938294808,86
293966746,293966746,eastbound,B772,KEWR,LOWW,25:31:40.98,30:19:22.71,48.354781,-52.162923,38196.0,224443.1157886981,84
293966685,293966685,eastbound,A333,KEWR,EIDW,25:33:02.42,29:24:03.97,48.592738,-52.291214,38593.0,189876.97758460173,66
293966196,293966196,eastbound,B789,KATL,EDDF,25:33:25.51,30:28:11.07,47.746892,-52.361823,38787.0,187148.57707744482,79
293966489,293966489,eastbound,A333,CYYZ,EIDW,25:33:58.42,29:24:32.91,49.158813,-52.593818,38581.0,189221.09903671066,64
293966807,293966807,eastbound,A333,KPHL,EIDW,25:34:01.34,29:36:19.43,48.748908,-52.211172,38582.0,189336.9712909048,72
293976812,293976812,westbound,B763,EBLG,CYHM,25:35:00.51,30:30:24.78,55.887418,-8.196361,39937.0,158787.12733708785,84
293977331,293977331,westbound,B748,BIKF,MMSM,25:36:00.00,28:32:27.90,63.916667,-27.160278,35661.0,399351.7,49
293966291,293966291,eastbound,A333,KIAD,EIDW,25:36:17.16,29:26:03.47,48.521877,-51.84094,38581.0,188301.82272920434,68
293966300,293966300,eastbound,A359,KIAH,LFPG,25:40:16.47,32:05:27.72,40.831432,-68.022445,38577.0,233129.69022975906,88
293966860,293966860,eastbound,B77W,CYYZ,EGLL,25:41:39.46,29:48:55.86,49.143109,-52.218627,38267.0,262769.165699696,75
293966722,293966722,eastbound,A333,CYYZ,EHAM,25:41:57.90,30:25:08.48,49.050285,-52.038256,38546.0,189023.0373855216,81
293966581,293966581,eastbound,B764,KEWR,EHAM,25:42:06.02,30:23:33.43,48.819355,-52.538778,35134.0,170453.86746499187,83
293966422,293966422,eastbound,B77W,KIAD,EDDF,25:42:10.04,30:32:52.25,48.363936,-52.257849,38078.0,269229.3035621396,89
293966776,293966776,eastbound,B763,KIAD,LOWW,25:42:19.99,30:47:59.28,48.191955,-52.40531,37987.0,159135.44032470722,82
293966673,293966673,eastbound,B78X,KJFK,EHAM,25:43:22.48,30:11:56.06,48.506899,-52.362038,38099.0,219105.78647929552,82
293966823,293966823,eastbound,B772,KEWR,LFPG,25:44:08.59,30:11:41.23,48.152745,-51.812934,38169.0,216740.7442588663,83
293966683,293966683,eastbound,B788,KJFK,LFPG,25:44:29.93,30:23:49.49,48.301558,-52.448328,39050.0,166518.16245606221,84
293966960,293966960,eastbound,B763,KBOS,LOWW,25:46:56.43,30:47:06.25,48.597575,-51.81955,38020.0,158069.19275251182,88
293966835,293966835,eastbound,B789,KJFK,EGKK,25:47:11.11,30:10:31.67,47.838839,-53.131557,38537.0,187323.9090762402,81
293966483,293966483,eastbound,B789,KORD,EHAM,25:49:20.10,30:19:29.60,48.831519,-51.926848,39875.0,184181.28436972477,77
293966983,293966983,eastbound,B744,KMIA,EHBK,25:51:20.88,32:23:11.65,37.712671,-68.82178,37610.0,306914.6121852374,103
293966832,293966832,eastbound,B772,CYYZ,EGLL,25:51:45.14,29:56:52.46,48.862544,-51.82371,38463.0,213910.8170097915,74
293966916,293966916,eastbound,A332,CYUL,LFPG,25:52:32.06,30:32:39.33,48.563035,-52.306281,38238.0,192138.49155697858,82
293966979,293966979,eastbound,B788,KPHL,LSZH,25:55:23.71,30:47:22.10,47.836637,-52.410576,38837.0,169100.79645967204,88
293966991,293966991,eastbound,B764,KEWR,EDDB,25:55:48.30,31:00:08.05,49.101372,-52.076554,34802.0,173619.3549248041,89
293966839,293966839,eastbound,A332,KIAD,EHAM,25:56:12.85,30:36:25.76,48.379461,-52.354785,38491.0,193984.26445616625,84
293967120,293967120,eastbound,B772,KRDU,LFPG,25:56:57.04,32:09:58.76,40.890861,-68.448475,37718.0,229464.88032263343,112
293966901,293966901,eastbound,B772,KJFK,EGLL,25:57:50.57,30:06:20.92,48.184074,-51.931029,38242.0,214385.36986073136,78
293965869,293965869,eastbound,B772,KIAH,EHAM,25:58:01.68,30:32:19.96,47.905914,-52.50443,38349.0,216111.3222378628,71
293966893,293966893,eastbound,B789,CYYZ,EDDF,26:01:47.18,30:54:36.24,48.803767,-52.33906,38929.0,189057.9086530475,86
293976834,293976834,eastbound,A333,CYQB,LFPG,26:02:50.93,30:47:56.11,49.063162,-52.232137,38468.0,191959.715575329,82
293966780,293966780,eastbound,B748,KIAD,EDDF,26:03:09.95,30:40:42.36,48.312454,-52.332935,37431.0,371299.31040914264,88
293967126,293967126,eastbound,B772,TNCC,EHAM,26:03:10.01,32:46:49.18,27.721824,-60.432643,38433.0,232039.29929588034,99
293963674,293963674,eastbound,B789,KLAX,LFPG,26:03:14.52,30:43:16.54,55.413269,-58.946442,41048.0,180585.6205776509,61
293976835,293976835,eastbound,B772,CYUL,LFPG,26:03:26.27,30:33:13.98,48.567276,-52.452618,38099.0,216774.32708787321,82
293966945,293966945,eastbound,A333,KJFK,EBBR,26:03:33.76,30:52:39.69,48.150602,-51.99893,38486.0,189905.54146719872,86
293966458,293966458,eastbound,B748,KORD,EDDF,26:04:55.71,30:44:36.48,48.674858,-51.881299,37672.0,369992.9302386566,79
293966579,293966579,eastbound,B763,KEWR,LSGG,26:05:11.13,31:01:34.16,48.303334,-51.902573,38054.0,155055.88412544664,87
293965203,293965203,eastbound,B788,KDFW,EDDF,26:05:17.81,30:58:30.94,47.854391,-52.07245,39461.0,160259.06336840207,67
293966089,293966089,eastbound,A333,KSTL,EDDF,26:05:23.83,31:13:44.28,48.377137,-52.084733,38651.0,184193.37905805674,77
293966900,293966900,eastbound,B77W,CYUL,LFPG,26:05:50.99,30:33:27.54,49.251326,-52.46197,38227.0,265194.22822455177,81
293965805,293965805,eastbound,B78X,KPDX,EHAM,26:06:19.38,30:41:43.56,62.900077,-64.549484,41093.0,210519.5563136128,71
293967036,293967036,eastbound,A332,KTPA,EDDF,26:06:31.82,32:54:12.44,40.334743,-67.600936,38060.0,205074.93925896782,97
293965941,293965941,eastbound,A359,CYVR,LFPG,26:08:05.23,30:58:15.81,61.04868,-64.245144,39936.0,227741.59263476598,73
293966531,293966531,eastbound,A339,KDTW,LFPG,26:08:53.24,30:53:30.77,48.387402,-51.87903,38903.0,200965.1735256663,82
293966978,293966978,eastbound,A359,KBOS,LFPG,26:08:55.94,30:44:43.95,48.52202,-51.773538,38558.0,220676.60509891002,84
293966299,293966299,eastbound,A333,KATL,EHAM,26:09:41.41,30:56:00.74,48.222554,-52.07186,38669.0,184492.52775760737,78
293967040,293967040,eastbound,B763,KEWR,LSZH,26:09:42.26,31:04:39.97,48.191339,-52.196693,38019.0,155738.46397067167,87
293967072,293967072,eastbound,A359,KMIA,EDDM,26:10:27.55,33:06:55.99,37.98463,-68.132025,38546.0,237320.8937969086,96
293967068,293967068,eastbound,B77W,CYUL,EBBR,26:11:13.75,30:40:33.59,49.26686,-52.525728,38226.0,265326.4672635747,82
293966522,293966522,eastbound,A35K,KATL,EGLL,26:12:39.10,30:32:56.64,47.927487,-52.31413,38283.0,254078.1395557112,76
293966382,293966382,eastbound,B763,KORD,LSZH,26:13:37.16,31:10:51.65,48.206734,-52.618111,38556.0,156160.57405224556,76
293977111,293977111,westbound,B763,EDDK,KEWR,26:13:45.53,31:11:23.70,58.339929,-8.466703,40068.0,157873.85967886203,84
293966633,293966633,eastbound,B772,KATL,LFPG,26:14:24.06,30:45:39.39,47.645912,-52.377955,38350.0,215806.36798459853,79
293967046,293967046,eastbound,A339,KATL,EGLL,26:15:13.84,32:28:22.16,40.900081,-67.743536,38622.0,207394.10129640295,101
293966451,293966451,eastbound,B772,KIAD,LFPG,26:16:29.53,30:46:18.51,47.966702,-52.262198,38323.0,216679.18414090388,84
293966392,293966392,eastbound,B77L,KMEM,EBLG,26:16:39.84,30:53:39.82,48.15426,-52.181157,38735.0,234553.13903696812,76
293967016,293967016,eastbound,B788,KPHL,LIRF,26:16:42.28,31:03:02.15,47.558254,-52.602955,38874.0,172455.18549807073,78
293966876,293966876,eastbound,B763,KIAD,EHAM,26:17:08.75,30:55:49.76,48.512319,-51.933409,38270.0,153853.61569895284,83
293966782,293966782,eastbound,B763,KEWR,EGLL,26:18:10.53,30:37:14.24,48.701501,-51.856274,38307.0,151310.41878208864,78
293977221,293977221,eastbound,B772,TXKF,EGLL,26:18:23.01,32:02:42.21,35.510486,-61.119383,38935.0,226900.7609598227,103
293976832,293976832,eastbound,A333,KMIA,EIDW,26:18:32.63,32:22:35.58,37.950151,-69.29291,38401.0,190555.5763437437,98
293966608,293966608,eastbound,B78X,CYYC,EHAM,26:19:19.09,31:00:12.26,61.156707,-65.003382,40728.0,213931.37639239026,78
293966316,293966316,eastbound,A359,KEWR,LFPG,26:19:46.33,30:56:17.45,48.090446,-51.872564,38531.0,221580.9356810952,84
293965875,293965875,eastbound,B77W,KJFK,LFPG,26:20:23.39,30:48:08.42,48.305356,-51.81651,38059.0,266122.16192492715,84
293967100,293967100,eastbound,B788,KPHL,LFPG,26:20:30.25,30:56:47.42,47.981913,-51.877767,38861.0,166145.66820829074,84
293967001,293967001,eastbound,A333,KJFK,EINN,26:22:26.53,30:02:31.42,48.603371,-52.126217,38582.0,189913.04634165377,66
293966074,293966074,eastbound,B763,KORD,EGLL,26:22:40.47,30:44:46.18,48.696869,-52.517337,38820.0,151813.00270796337,75
293965299,293965299,eastbound,B772,KSFO,EGLL,26:22:53.41,30:44:16.30,59.003284,-62.171833,39384.0,213579.5648845243,62
293967052,293967052,eastbound,A359,CYYZ,LFPG,26:25:59.28,31:04:35.50,48.494536,-52.541998,38826.0,221876.51339778403,82
293966993,293966993,eastbound,A333,KEWR,ENGM,26:27:55.52,31:24:46.73,49.271384,-52.377351,38627.0,189817.8387391381,86
293967037,293967037,eastbound,B789,KBOS,EBBR,26:28:17.98,31:04:36.46,48.282002,-52.007527,38575.0,188959.83934441133,85
293966387,293966387,eastbound,B772,KDEN,BIKF,26:28:47.57,28:57:01.33,59.798017,-64.458969,40340.0,202039.72396237997,46
293966932,293966932,eastbound,A35K,KIAD,EGLL,26:28:54.97,30:45:33.39,48.244518,-51.805639,38347.0,251109.35711167494,78
293966937,293966937,eastbound,B772,KCLT,EDDF,26:29:53.08,31:20:51.03,48.035091,-52.402619,38337.0,219013.03416932872,84
293966762,293966762,eastbound,A333,KDTW,LFPG,26:30:09.85,31:15:45.79,48.576714,-51.979694,38564.0,187030.48462394162,82
1500285349,1500285349,eastbound,B763,KJFK,EBBR,26:30:57.43,31:12:53.86,48.678778,-52.115257,38155.0,155509.8550420036,84
293966947,293966947,eastbound,B77W,KCLT,EGLL,26:30:59.55,30:39:24.40,48.370912,-51.880576,38311.0,263564.61982373876,79
293976869,293976869,eastbound,B788,CYUL,LFBO,26:31:57.52,31:14:10.61,48.359019,-52.556695,38813.0,168371.42994669988,82
293966630,293966630,eastbound,A333,KMSP,LFPG,26:32:58.73,31:21:59.01,49.013936,-52.854113,38815.0,184799.79887922882,76
293967050,293967050,eastbound,GLEX,KIAD,EHAM,26:34:30.29,31:13:29.52,48.474399,-52.771277,46890.0,30483.342307256626,82
293966724,293966724,eastbound,A332,KATL,EDDF,26:36:08.01,31:36:26.55,48.164348,-52.142974,38426.0,197935.2464332057,79
293976927,293976927,eastbound,A333,KMCO,EHAM,26:38:24.61,33:33:56.49,37.898269,-68.949694,38335.0,191343.15579718768,104
293966042,293966042,eastbound,B77W,KDFW,EGLL,26:38:56.43,30:51:47.69,48.139339,-52.715295,38255.0,263067.13271874544,67
293967027,293967027,eastbound,B764,KEWR,LIPZ,26:40:57.87,31:35:47.09,48.613615,-52.462791,35175.0,176023.78205699936,85
293967009,293967009,eastbound,B772,KEWR,EGLL,26:41:30.09,30:51:07.93,48.422003,-52.352229,38308.0,214704.26578521208,78
293976814,293976814,eastbound,A333,KEWR,ESSA,26:42:41.61,32:07:28.39,49.275153,-52.35917,38600.0,189826.30162803613,93
293967127,293967127,eastbound,B772,KBOS,EGLL,26:45:30.00,30:53:02.61,48.57866,-51.980262,38283.0,214788.4812992844,76
293966870,293966870,eastbound,B78X,KORD,EGLL,26:47:58.79,30:54:13.86,48.721586,-52.295319,38743.0,214802.1273128507,74
293967008,293967008,eastbound,B788,KIAD,EDDM,26:48:26.78,31:38:26.41,47.963703,-52.179067,38974.0,169359.80258109415,82
293966310,293966310,eastbound,A339,KSEA,LFPG,26:49:18.40,31:51:43.36,60.615308,-64.581791,39738.0,205995.62958271295,73
293976944,293976944,eastbound,B772,KTPA,EGKK,26:49:31.55,32:46:46.94,39.74634,-67.793867,37975.0,226375.4210719258,97
293965602,293965602,eastbound,A333,KSLC,LFPG,26:50:08.80,31:37:41.80,51.941564,-54.48014,40030.0,179095.08390628875,64
293966799,293966799,eastbound,B764,KATL,LIMC,26:50:51.18,31:46:44.96,48.376172,-52.005987,35601.0,174594.6327429503,76
293966838,293966838,eastbound,B748,KEWR,EDDF,26:51:07.25,31:29:54.65,48.564821,-52.161681,37500.0,369988.491507172,88
293967101,293967101,eastbound,B77W,KIAD,LFPG,26:51:32.54,31:18:57.29,48.430102,-51.898355,38215.0,265511.90159642464,84
293977176,293977176,eastbound,B772,KCLT,EGLL,26:52:42.63,32:48:10.00,40.91051,-68.172721,37547.0,227047.06433700174,106
293976871,293976871,eastbound,A35K,KPHL,EGLL,26:52:46.17,31:11:52.02,48.301106,-52.433945,38299.0,250635.50635071035,78
293976914,293976914,eastbound,A333,KBOS,EINN,26:53:25.76,30:33:16.76,48.784339,-52.250349,38555.0,191232.10595033,64
293966794,293966794,eastbound,B764,KATL,EDDM,26:54:02.23,31:54:02.54,48.202803,-52.64584,35676.0,173162.1845339489,72
293966613,293966613,eastbound,B763,KSDF,EIDW,26:54:07.30,30:39:12.94,48.684633,-51.993732,38723.0,149827.32188754718,66
293977056,293977056,eastbound,A339,KATL,EGLL,26:55:29.66,33:10:20.96,40.749532,-67.941696,38630.0,207378.1073489621,101
293966717,293966717,eastbound,B772,KMCO,BIKF,26:55:48.52,29:36:34.38,50.824414,-54.564655,38351.0,202545.46910773386,52
293977061,293977061,eastbound,A333,KMIA,EKCH,26:58:41.34,34:20:31.97,37.94619,-68.24555,38475.0,190602.1405668829,103
293976988,293976988,eastbound,B772,CYYZ,BIKF,27:00:06.52,29:33:43.11,53.631472,-57.37412,40360.0,203634.08592066303,46
293966854,293966854,eastbound,A332,KJFK,EDDF,27:01:31.76,32:00:15.24,48.709242,-52.195962,38484.0,195157.6035298012,87
293966176,293966176,eastbound,B78X,KSFO,EHAM,27:02:14.34,31:40:11.29,59.606438,-62.987951,41100.0,207881.04884498587,65
293967124,293967124,eastbound,B78X,KEWR,EBBR,27:02:43.13,31:31:06.95,48.669367,-51.904957,38145.0,218697.32841660155,84
293976837,293976837,eastbound,A339,MMUN,EDDF,27:03:15.92,34:13:36.39,37.571032,-68.894875,38307.0,215318.58904838335,90
293976985,293976985,eastbound,A339,KMIA,LIRF,27:03:40.72,33:35:04.71,37.949744,-65.63179,38514.0,216185.8060558213,82
293966802,293966802,eastbound,A339,KJFK,EGLL,27:04:06.74,31:26:44.37,48.330794,-52.098412,38522.0,198685.47919537761,77
293977077,293977077,eastbound,A333,KATL,EKCH,27:04:43.14,34:08:52.29,41.009899,-68.137806,38286.0,191018.79577420148,104
293966472,293966472,eastbound,B772,KIAH,EGLL,27:06:16.01,31:15:52.57,48.441012,-51.922075,38422.0,212244.97019429418,66
293976920,293976920,eastbound,B763,KJFK,BIKF,27:08:55.28,29:52:01.67,51.542503,-54.846792,38422.0,143929.74671512947,49
293977087,293977087,eastbound,B77W,KMIA,LFPG,27:09:35.33,33:34:31.52,38.075831,-67.693909,38501.0,280647.84422097635,101
293977016,293977016,eastbound,A332,CYUL,LFML,27:10:01.28,31:56:05.06,48.565591,-51.85893,38096.0,195033.0967747335,83
293976949,293976949,eastbound,A333,KEWR,EKCH,27:10:33.11,32:25:08.78,48.837956,-52.53504,38608.0,189897.75911699928,92
293966928,293966928,eastbound,A359,KORD,LFPG,27:11:06.65,31:46:26.80,48.527788,-51.909324,39025.0,222808.0167271855,78
293976925,293976925,eastbound,A333,KEWR,LFPO,27:11:46.65,32:04:01.91,48.042861,-52.483272,38377.0,190009.5616059975,86
293966063,293966063,eastbound,B78X,KLAX,EHAM,27:11:57.09,31:50:02.88,56.359992,-60.464059,41100.0,206711.56848303557,62
293966185,293966185,eastbound,B763,KIAH,EHAM,27:12:10.27,31:54:47.27,48.496487,-52.233086,38308.0,155734.75172740317,69
293977026,293977026,eastbound,A333,KMCO,EDDF,27:12:34.19,34:10:58.36,39.674849,-67.848211,38117.0,190363.2139303781,99
293976911,293976911,eastbound,B772,KMSP,BIKF,27:12:49.59,29:42:25.15,58.323039,-62.909391,40384.0,203092.73671045786,44
293966327,293966327,eastbound,A359,KDFW,LFPG,27:13:10.65,31:54:28.91,47.870171,-52.579615,38641.0,226222.15027049743,68
293966127,293966127,eastbound,B772,KSFO,LFPG,27:13:30.47,31:59:00.73,56.959136,-61.116874,39235.0,215747.84510005492,64
293977675,293977675,eastbound,G280,CYYR,EDDS,27:13:48.00,32:25:37.61,54.018056,-57.072499,43631.0,16582.0,86
293967132,293967132,eastbound,A332,CYEG,EHAM,27:14:07.76,32:00:25.08,62.187168,-65.358553,40005.0,195849.82466315912,80
293977005,293977005,eastbound,A333,CYUL,LFRS,27:15:10.76,31:43:08.35,49.042412,-52.154507,38390.0,190969.88485705116,76
293976961,293976961,eastbound,B789,CYYZ,EIDW,27:16:15.08,31:00:19.72,49.218817,-52.223077,39257.0,182598.83791732325,66
293965872,293965872,eastbound,B772,KSFO,EDDM,27:18:14.59,32:20:12.03,59.151417,-63.37383,38946.0,220364.38088913195,62
293976867,293976867,eastbound,A332,MMUN,EDDF,27:18:41.20,34:19:53.42,37.967629,-68.603932,38535.0,203708.08495773934,89
293976984,293976984,eastbound,B772,KBWI,BIKF,27:18:43.61,29:57:45.94,51.132038,-54.492369,38173.0,203465.78643928625,48
293976960,293976960,eastbound,A333,KJFK,LSGG,27:20:14.43,32:22:19.89,47.958307,-52.444077,38414.0,190102.0711466236,88
293977054,293977054,eastbound,A333,KTPA,EHAM,27:20:16.71,34:02:25.16,39.580205,-68.021775,38180.0,189900.43200244295,99
293976854,293976854,eastbound,A339,KBOS,EHAM,27:20:27.13,32:03:05.01,48.919859,-52.06721,38565.0,199837.11830437244,83
293967084,293967084,eastbound,A359,KCLT,EDDM,27:23:14.27,32:16:30.25,47.831589,-52.054572,38480.0,228196.78352517352,77
