fid_a,fid_b,dist_h_nm,dist_v_ft,shift_sec
280711091,280711403,3.8595652410190735,374.77203228014696,-70.0
280711659,280722614,3.791433348182653,605.0689094579502,-20.0
280729532,280728360,3.7075648014512317,440.0,-40.0
