identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262133243,262133243,eastbound,B763,KIAD,LSGG,22:38:34.13,29:19:23.51,40.523013,-67.856258,36467.0,161896.3303884736,112
262152780,262152780,eastbound,B77L,KIAH,EDDF,22:38:55.56,28:59:43.29,38.117912,-63.667223,40508.0,248935.11674068365,90
262136042,262136042,eastbound,A359,KDTW,EHAM,22:39:32.63,27:09:14.34,50.501185,-54.103442,40268.0,222664.30511903492,81
262152464,262152464,eastbound,B772,KIAD,EDDM,22:40:31.69,29:11:05.90,40.290062,-68.191591,36493.0,234132.67178214478,108
262150298,262150298,eastbound,A333,KJFK,EBBR,22:43:21.92,29:19:32.73,40.797398,-67.846296,36657.0,196059.24017586172,112
262139376,262139376,eastbound,B772,KEWR,LOWW,22:44:59.63,29:01:19.54,42.129828,-65.738071,36066.0,234689.45058097097,104
262153025,262153025,eastbound,A333,KIAH,EHAM,22:45:28.07,29:43:53.78,38.170819,-69.963757,38545.0,188623.33879565806,97
262147412,262147412,eastbound,B763,KIAD,LSZH,22:45:53.98,29:31:02.57,40.240969,-68.331506,36388.0,162650.7504024475,111
262131573,262131573,eastbound,B789,KMSP,EHAM,22:46:23.20,27:29:53.15,59.686171,-64.547387,41087.0,188284.74479564995,83
262124472,262124472,eastbound,B77W,KIAD,EBBR,22:48:28.78,29:04:34.20,40.75141,-68.134117,36360.0,279734.7391907291,112
262151308,262151308,eastbound,A359,KATL,LFPG,22:51:15.91,29:25:46.76,38.278837,-69.699623,38607.0,232121.86409041064,108
262156160,262156160,eastbound,B78X,KORD,LIRF,22:52:09.98,28:59:17.35,41.380296,-67.952589,37494.0,220123.48842281816,86
262130234,262130234,westbound,A333,LEAL,BIKF,22:53:18.06,25:05:59.56,49.242118,-7.289586,39608.0,183441.6140107893,38
262152542,262152542,eastbound,B78X,KEWR,LGAV,22:54:08.71,28:46:44.47,42.170143,-65.944637,36061.0,224144.43093335655,83
262152585,262152585,eastbound,A35K,KJFK,EGLL,22:54:11.24,28:50:41.82,41.238302,-67.829566,36406.0,256168.3612581294,104
262150815,262150815,eastbound,A333,KATL,LIRF,22:55:06.50,29:10:01.80,38.274267,-62.742796,38884.0,189508.22743087402,83
262129521,262129521,westbound,B789,EGLL,MMMX,22:55:07.57,27:29:54.43,53.956845,-12.692015,39191.0,215576.26687517556,59
262152789,262152789,eastbound,A343,KBOS,EDDF,22:57:26.14,28:42:40.40,43.627505,-58.370921,36020.0,210187.87139108987,97
262123705,262123705,eastbound,B788,KMLB,EGPF,22:57:31.86,28:23:20.31,38.010394,-64.210506,41435.0,171800.21681496553,100
262139963,262139963,eastbound,B772,KIAD,EGLL,22:58:41.12,28:51:26.36,40.686621,-68.204214,36851.0,226839.14992351946,104
262131235,262131235,eastbound,B764,KIAD,EHAM,23:00:44.03,29:29:15.34,40.880259,-67.700941,34056.0,177477.51148282297,110
262141683,262141683,eastbound,B77W,CYUL,LFPG,23:03:09.67,27:30:28.63,48.216335,-52.601618,40191.0,266522.0434451319,81
262130510,262130510,eastbound,A333,KJFK,EIDW,23:03:35.56,26:55:22.67,47.258193,-52.360009,38918.0,190188.62857102812,64
262137916,262137916,eastbound,B77W,CYYZ,EDDF,23:04:40.84,27:52:38.25,51.007285,-54.469635,40014.0,269902.0434537395,85
262145018,262145018,westbound,A359,LEMD,MMMX,23:05:15.17,28:13:57.55,44.596318,-11.750553,37652.0,248633.30698352572,63
262126914,262126914,eastbound,A333,KBOS,EHAM,23:06:34.06,27:49:15.55,48.051527,-52.50568,38776.0,191395.2802449332,81
262145146,262145146,eastbound,A332,TTPP,EHAM,23:06:48.71,29:33:56.31,26.298433,-53.337689,39199.0,203555.42273120576,98
262125524,262125524,eastbound,B764,KRDU,LFPG,23:06:54.40,29:33:30.93,40.026103,-67.670764,35042.0,178348.36104468358,113
262129113,262129113,eastbound,B772,KEWR,EGLL,23:06:54.52,28:32:05.80,42.413863,-64.035356,36288.0,223656.32070328368,96
262151559,262151559,eastbound,B763,KORD,LSZH,23:09:44.89,29:49:58.01,41.537987,-68.133392,36964.0,161533.8378885095,97
262145418,262145418,eastbound,B77W,KJFK,EGLL,23:10:42.55,28:58:16.44,41.373494,-67.855367,35880.0,275243.06327521155,103
262136626,262136626,eastbound,B77L,MPTO,EBBR,23:11:12.03,29:11:00.74,36.174709,-61.07756,41525.0,245941.27727689935,81
262124226,262124226,westbound,B788,LIRF,MMMX,23:11:28.67,28:26:31.96,49.838301,-6.444437,40091.0,193022.9884658842,58
262154929,262154929,eastbound,A333,KIAD,EGLL,23:11:59.65,29:24:36.64,40.476742,-67.854442,37364.0,194617.50948034835,103
262154255,262154255,westbound,B744,LIMC,CYMX,23:12:33.38,27:50:07.66,52.072233,-13.352328,38972.0,289890.16222309496,82
262142526,262142526,eastbound,A339,KBOS,LFPG,23:13:02.06,29:38:15.06,41.445763,-67.86231,36251.0,205730.84239642028,109
262130199,262130199,eastbound,B789,KDFW,LIRF,23:14:51.29,29:03:05.78,38.190899,-62.064309,39956.0,195766.13430846285,71
262127476,262127476,eastbound,B789,KJFK,EHAM,23:14:52.72,29:24:07.42,41.46236,-67.870572,36529.0,200551.4076635483,109
262143005,262143005,eastbound,B763,KJFK,EBBR,23:15:01.79,29:43:15.07,41.350204,-67.739341,35571.0,160084.25208198186,111
262131244,262131244,eastbound,A333,CYYZ,EKCH,23:15:46.59,28:19:25.04,52.423009,-55.230355,39152.0,189337.7881484577,85
262154806,262154806,eastbound,B772,CYYZ,EHAM,23:15:47.93,27:42:24.16,51.864605,-54.890814,39512.0,216863.32651649666,80
262128163,262128163,eastbound,B77W,KJFK,EGLL,23:16:17.61,29:04:05.88,41.475621,-68.007769,35666.0,276215.95369799354,103
262150024,262150024,eastbound,B748,KEWR,EDDF,23:21:28.36,29:14:32.35,42.429425,-64.022908,36218.0,379153.3866877464,106
262138707,262138707,eastbound,A333,KATL,EHAM,23:22:26.03,30:11:24.12,38.987984,-68.884402,38155.0,191270.9222117739,105
262134098,262134098,eastbound,B77W,KIAD,LFPG,23:23:09.91,29:33:47.80,40.412524,-67.981898,36348.0,278298.4206007917,110
262142420,262142420,eastbound,B763,KATL,EDDS,23:23:33.70,30:19:34.95,38.772444,-69.180213,36985.0,164808.7269032913,103
262139310,262139310,eastbound,A333,KSTL,EDDF,23:24:29.22,30:18:03.75,40.444168,-67.965041,38294.0,190047.47541109577,97
262151299,262151299,eastbound,B748,KIAD,EDDF,23:24:42.47,29:47:55.10,40.550084,-67.810009,36328.0,383549.1911615357,115
262154455,262154455,eastbound,B77W,KDFW,EGLL,23:25:53.24,29:35:10.58,38.500177,-69.490736,38261.0,276105.6421657251,91
262129663,262129663,eastbound,B764,KIAD,EDDB,23:27:24.86,30:25:18.47,40.976061,-68.362431,34011.0,181057.77370147628,113
262123661,262123661,eastbound,B789,KPHL,LIRF,23:28:27.17,29:43:50.79,41.259927,-68.098302,37124.0,206379.11739681012,101
262140213,262140213,eastbound,B77W,KIAH,EGLL,23:28:57.35,29:40:21.66,38.025849,-69.64504,37923.0,280285.62169355183,95
