fid_a,fid_b,dist_h_nm,dist_v_ft,shift_sec
285686300,285686773,4.088663603409574,34.03029195849376,-40.0
285686025,285686391,2.711880642100001,804.9813517272414,-20.0
285686573,285686713,0.6529177291613807,188.62795963469398,-40.0
285686752,285690822,4.4097752142485875,562.1575210101364,-70.0
285690915,285691015,1.8677213853906858,387.10098661058146,0.0
285699472,285701383,4.910663398733985,834.5901317737516,10.0
285700773,285701019,3.8320538035767835,876.5907084003629,-30.0
285701120,285703611,0.4264476014805982,683.7410297249153,-50.0
