fid_a,fid_b,dist_h_nm,dist_v_ft,shift_sec
287231276,287231645,3.6882070560563003,220.9245670752498,-20.0
287231846,287231678,3.359052870160398,359.5050764294865,-70.0
287256060,287256072,2.973299646495067,970.8499212180759,0.0
287270926,287272847,3.2006341741521114,617.6503730829936,-20.0
287272413,287273135,2.447103465809241,215.50266129274678,-20.0
287274035,287274463,2.615300010367313,134.17682246593904,0.0
287281587,287282910,3.007726432353918,102.05994471949089,-20.0
