identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
284382839,284382839,eastbound,B789,KJFK,LGAV,19:51:51.01,24:30:30.54,44.998686,-52.069695,39110.0,201759.14525657566,67
284383462,284383462,eastbound,A332,KJFK,LROP,20:10:32.29,25:07:50.99,45.842653,-52.204068,38521.0,205110.7564927469,72
284383189,284383189,eastbound,B77L,KCVG,EDDP,20:29:14.43,25:24:58.42,47.033597,-52.110122,39960.0,238538.08268272487,81
284380887,284380887,eastbound,B789,MMGL,LEMD,20:38:29.74,26:52:59.14,38.571795,-69.379722,40352.0,192657.98395118662,76
284385710,284385710,eastbound,A333,KATL,EHAM,21:15:35.24,27:55:34.11,41.230991,-67.932151,38735.0,191014.58813264212,102
284382124,284382124,eastbound,B789,MMMX,LFPG,21:29:14.09,27:47:29.24,39.783523,-68.145699,40280.0,192877.02722513597,79
284385936,284385936,eastbound,A333,KJFK,LGAV,21:35:03.99,26:31:57.85,45.001989,-52.258444,38575.0,190395.040577189,67
284386224,284386224,eastbound,A339,KATL,LFPG,21:42:41.99,28:13:57.32,41.293186,-67.751961,38872.0,209212.17663230718,101
284387221,284387221,westbound,A333,LPFR,BIKF,21:45:27.57,24:29:32.39,43.90205,-12.44032,39361.0,185041.4260010136,47
284385961,284385961,eastbound,A343,KJFK,EDDF,21:48:09.55,27:03:29.59,45.807542,-52.730788,37648.0,209150.80194708813,90
284386309,284386309,eastbound,A339,KBOS,LGAV,21:53:18.90,26:47:25.61,45.169787,-52.035794,38352.0,213339.03979133058,69
284387239,284387239,westbound,A333,LEAL,BIKF,22:00:32.99,24:16:59.41,48.477814,-7.424145,39605.0,183728.96751003998,40
284386707,284386707,eastbound,A333,KMCO,EGLL,22:02:04.04,28:30:02.41,37.847476,-67.725058,38798.0,191152.6742091068,101
284386702,284386702,eastbound,A332,CYUL,DAAG,22:09:06.83,26:47:34.60,45.635144,-52.63034,38113.0,197045.64587948532,80
284387800,284387800,westbound,B789,EGLL,MMMX,22:09:32.40,27:02:45.09,54.007122,-9.539579,39088.0,217708.6031983276,62
284387226,284387226,westbound,B77L,EDDP,KCVG,22:12:49.54,27:01:31.93,57.223308,-8.176334,41761.0,250171.49385794014,80
284386805,284386805,eastbound,A359,KATL,LIRF,22:14:06.17,28:36:02.42,40.810462,-67.95401,38703.0,238131.61435886845,87
284386651,284386651,eastbound,B763,KEWR,LIRN,22:17:43.76,27:12:39.41,45.627361,-52.192344,37443.0,160403.80085355893,78
284387215,284387215,eastbound,B772,KCLT,EDDF,22:19:02.47,28:48:42.40,41.181873,-67.69887,38369.0,231452.92047127752,106
284386771,284386771,eastbound,B763,KJFK,EKCH,22:19:31.06,27:36:48.27,47.292485,-52.729265,36441.0,155718.7555424439,93
284386650,284386650,eastbound,A339,KJFK,LIRF,22:19:32.96,27:23:25.87,45.037945,-52.408877,38571.0,207541.4970143349,81
284386628,284386628,eastbound,A333,KATL,EDDF,22:28:39.08,29:28:27.36,41.108738,-67.88535,38728.0,191067.27925879837,101
284387202,284387202,eastbound,A339,KBOS,EHAM,22:34:16.34,27:33:43.61,46.058907,-52.589607,37663.0,200418.55841095946,85
284387237,284387237,eastbound,A339,KBOS,LIRF,22:43:23.82,27:47:31.33,45.005152,-52.833371,38417.0,206811.83976601844,84
284387203,284387203,eastbound,B763,KJFK,EDDB,22:45:18.67,28:09:10.62,45.726523,-53.067754,37551.0,156860.8942963698,92
284387037,284387037,eastbound,B772,KATL,LFPG,22:49:14.21,28:57:38.41,41.073632,-68.006711,38494.0,228457.73394162641,101
284387156,284387156,eastbound,A333,CYUL,LSZH,22:49:36.55,27:59:39.18,46.555245,-52.571093,37116.0,191045.6970735667,85
284386594,284386594,eastbound,B78X,KMSP,EHAM,22:49:50.65,27:25:51.62,57.025916,-60.921131,40430.0,216493.70649206167,85
284387278,284387278,eastbound,B772,KJFK,LIRF,22:50:47.78,27:31:16.22,45.218194,-52.004003,38096.0,225451.78464490458,80
284386824,284386824,eastbound,A333,KJFK,LSZH,22:52:08.20,28:07:10.41,45.380338,-52.834691,38214.0,190509.56301664677,88
284387406,284387406,eastbound,B789,CYUL,LFPG,22:53:55.92,27:31:26.86,46.856364,-52.459747,37665.0,188611.783033654,82
284386017,284386017,eastbound,B77W,SMJP,EHAM,22:54:46.98,28:20:54.31,26.375336,-42.161947,39666.0,274261.564400684,85
284387499,284387499,eastbound,B772,KMCO,EGKK,22:59:01.03,29:06:02.63,37.623388,-67.779648,38703.0,228219.9498673348,101
284387084,284387084,eastbound,A333,CYYZ,EHAM,22:59:31.92,27:55:19.88,46.769477,-52.162437,37843.0,188771.79739077017,81
284387078,284387078,eastbound,A333,KJFK,LIMC,22:59:45.76,28:15:21.88,45.493683,-52.597814,38159.0,190470.15803626328,88
284387289,284387289,westbound,A333,LEBL,BIKF,23:00:00.94,24:34:21.06,53.650324,-10.341445,40046.0,180464.72225165722,27
284386579,284386579,eastbound,A343,KDTW,EDDF,23:00:58.74,28:10:41.31,46.471677,-51.942213,37124.0,209745.07989448245,85
284382094,284382094,eastbound,B77L,MMGL,LFPG,23:01:02.57,27:36:38.82,45.577139,-52.265218,40436.0,234739.02002658273,59
284387026,284387026,eastbound,B77W,KJFK,LFPG,23:02:46.90,27:42:49.01,45.477455,-52.994919,37766.0,267809.438352715,86
284386762,284386762,eastbound,A332,KDTW,EDDM,23:10:13.01,28:14:06.56,46.296751,-51.894347,38052.0,197696.97473773055,80
284387334,284387334,eastbound,A333,KJFK,EIDW,23:10:57.62,27:20:22.19,45.773875,-52.705384,38085.0,190455.78306976237,72
284387607,284387607,eastbound,B772,CYOW,LFPG,23:15:35.20,27:51:08.62,46.948527,-52.816149,36841.0,216529.75959382261,82
284387692,284387692,eastbound,A332,KATL,EDDM,23:15:39.56,29:57:04.18,40.657919,-67.94015,38653.0,206332.86835824643,95
284387612,284387612,eastbound,A333,KEWR,EKCH,23:17:15.46,28:46:29.57,46.576387,-53.043688,37732.0,190416.2842662985,94
284387154,284387154,eastbound,B748,KMIA,EDDF,23:18:05.17,29:47:06.19,37.981124,-66.76955,36559.0,388906.3381559465,98
