identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
287543994,287543994,eastbound,A332,KJFK,LROP,19:56:15.46,24:55:59.42,45.548954,-52.457939,39008.0,205201.49238003712,70
287546089,287546089,eastbound,A339,KBOS,LGAV,21:03:02.73,25:51:03.76,46.316137,-51.748569,38864.0,213328.2468358467,67
287548500,287548500,westbound,A333,GCTS,BIKF,21:26:15.86,25:26:36.40,33.50608,-16.9198,38637.0,191686.7528591275,70
287548766,287548766,westbound,B788,EGLL,SKBO,21:29:37.78,27:02:19.88,49.446489,-6.69945,40378.0,193684.36577502915,75
287547849,287547849,eastbound,B789,MDPC,EGKK,21:39:01.84,28:11:50.10,26.057816,-60.984163,40188.0,201487.2932769654,111
287547434,287547434,eastbound,A339,KBOS,EDDF,21:48:59.01,27:07:14.81,45.774115,-52.324733,39869.0,202478.41903254442,87
287546771,287546771,eastbound,A333,KJFK,LGAV,21:49:21.74,26:38:19.26,46.456038,-51.881532,39001.0,190059.7752108677,64
287547743,287547743,eastbound,B764,KJFK,LEBL,21:53:57.65,26:58:29.11,44.25598,-55.566902,34322.0,174444.646368227,84
287548417,287548417,westbound,A333,LEMG,BIKF,21:56:05.35,24:34:12.26,45.771538,-7.728384,39426.0,184643.79152446263,44
287547143,287547143,eastbound,B744,KJFK,EDDF,22:04:18.17,26:58:10.10,47.402577,-52.787066,38800.0,289944.9187735699,86
287546672,287546672,eastbound,A343,KIAD,EDDF,22:10:46.84,27:20:15.28,47.770509,-52.515186,38264.0,209959.57599412848,85
287547631,287547631,eastbound,A339,KJFK,EDDF,22:11:22.94,27:26:33.10,45.899106,-52.290716,39857.0,203053.26993910968,86
287547389,287547389,eastbound,B78X,KEWR,LGAV,22:12:12.20,26:42:15.64,47.148689,-52.195195,39967.0,218975.06249819198,64
287547646,287547646,eastbound,B788,TNCC,EHAM,22:16:00.60,29:03:42.43,26.311383,-58.821212,41367.0,178250.71931913958,101
287548137,287548137,eastbound,A339,KBOS,LIRF,22:18:40.11,27:11:11.49,46.527793,-52.512643,39454.0,206780.07782156256,80
287547775,287547775,eastbound,A339,KMCO,EGLL,22:25:39.69,28:23:04.87,38.063593,-62.129467,39540.0,206926.80447083196,92
287548655,287548655,westbound,B789,EDDB,KJFK,22:29:52.27,27:50:33.56,57.437724,-8.109123,40770.0,195478.13045713,90
287548385,287548385,eastbound,A339,KBOS,EHAM,22:37:07.01,27:26:11.66,48.09538,-52.365262,39969.0,200117.7001502069,81
287547951,287547951,eastbound,A359,KATL,LIRF,22:37:26.33,28:39:18.52,38.324908,-62.995378,38967.0,236715.6081802396,81
287547433,287547433,eastbound,A343,KDTW,EDDF,22:39:58.93,27:54:10.05,53.904284,-57.192785,38082.0,210631.42437046216,88
287546292,287546292,eastbound,B763,KSDF,EIDW,22:40:58.64,26:34:17.47,54.28314,-57.707675,40728.0,150668.3442034731,69
287548741,287548741,eastbound,A333,KBOS,LSZH,22:43:35.43,27:54:49.71,45.438639,-52.315307,38795.0,191617.55503492037,84
287546784,287546784,eastbound,A359,KATL,EHAM,22:50:40.35,27:30:34.69,48.375507,-52.962468,40147.0,225024.65913060057,76
287547848,287547848,eastbound,A333,KJFK,LSZH,22:52:03.58,28:02:55.66,45.569643,-52.290859,38979.0,190308.60069459592,84
287549676,287549676,westbound,B772,LPPT,BIKF,22:52:17.42,25:34:14.85,43.891691,-8.935097,40430.0,206222.56115379004,48
287548597,287548597,westbound,A333,LEMD,BIKF,22:52:24.61,24:29:16.27,53.70713,-9.028571,39896.0,180575.41449380506,27
287548229,287548229,eastbound,A359,KJFK,LIRF,22:56:25.86,28:18:11.22,43.79434,-58.617091,39283.0,231348.27827379206,87
287548073,287548073,eastbound,B77W,KJFK,LFPG,22:56:28.09,27:34:33.32,45.529402,-52.564019,40036.0,267573.6900941614,82
287548245,287548245,eastbound,A333,CYYZ,LSZH,22:56:50.21,28:04:52.98,50.898612,-54.181995,39053.0,189329.03126395997,84
287545357,287545357,eastbound,B744,KDFW,ELLX,22:59:25.31,27:49:19.74,53.009643,-55.660362,38392.0,294232.2832765312,72
287548224,287548224,eastbound,B77W,KMIA,LFPG,22:59:32.74,28:49:23.85,37.414276,-60.741701,39531.0,276842.4983837226,90
287548268,287548268,eastbound,B772,CYYZ,EHAM,23:00:39.03,27:35:41.34,53.564441,-57.064329,39286.0,217384.21248563775,84
287548356,287548356,eastbound,B748,KMIA,EDDF,23:05:22.14,29:06:10.97,37.36693,-60.749211,36919.0,385375.3176487816,88
287549519,287549519,eastbound,B77L,TJBQ,EHAM,23:05:42.72,29:52:06.98,26.321886,-59.969654,40149.0,252229.05115290452,112
287549558,287549558,eastbound,A343,CYHZ,LSZH,23:06:19.25,28:08:21.84,46.611545,-52.285624,38242.0,206741.69023828313,83
287548553,287548553,eastbound,A333,KJFK,EIDW,23:09:05.92,27:04:37.32,48.724595,-52.827362,39001.0,190015.99710584205,66
287546453,287546453,eastbound,A333,KORD,LSZH,23:11:41.08,28:27:12.09,52.597144,-55.713981,39134.0,186623.37374634773,79
287548636,287548636,eastbound,B789,KJFK,LIMC,23:16:30.47,28:13:49.78,45.490658,-52.818421,40902.0,192886.61900877385,85
287548023,287548023,eastbound,A333,KDTW,LFPG,23:16:45.90,28:11:25.98,51.715289,-54.899599,39158.0,187610.01042634502,82
287550048,287550048,eastbound,B772,TXKF,EGLL,23:18:00.51,29:06:44.21,34.880923,-60.908559,38944.0,227205.3808365112,101
287549124,287549124,eastbound,A333,KBOS,EIDW,23:18:15.92,27:12:36.57,48.468616,-52.693132,38812.0,191402.50075404937,64
287548090,287548090,eastbound,B763,KJFK,EKCH,23:18:19.83,28:20:47.75,53.407154,-56.44342,40293.0,155769.82951261138,88
287546923,287546923,eastbound,B763,KATL,LFPG,23:18:45.34,28:08:23.18,46.488907,-52.767753,40414.0,155562.7829897231,76
287548320,287548320,eastbound,B764,KDTW,EDDM,23:23:20.30,28:39:35.02,52.742958,-55.781991,35728.0,175512.85914776102,82
287548681,287548681,eastbound,A339,CYYZ,LIRF,23:23:25.89,28:20:51.61,50.714017,-54.02124,39237.0,207651.64786005442,75
287549175,287549175,westbound,GLEX,LFMN,KEWR,23:23:54.16,28:25:47.74,52.763875,-12.872564,46695.0,31953.664609337487,86
