identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
273758200,273758200,eastbound,B789,KJFK,LGAV,19:01:28.84,23:43:42.83,49.455002,-53.333891,39961.0,201096.2375477461,65
273757459,273757459,eastbound,B77L,KCVG,EDDP,19:12:12.39,24:01:40.90,50.722081,-53.339633,39714.0,241314.54120067778,78
273758027,273758027,eastbound,A333,KCVG,LIMC,20:06:43.16,25:07:14.14,50.682804,-53.323287,39174.0,186158.0471888996,70
273763149,273763149,westbound,A333,LPPR,BIKF,20:22:32.43,23:06:17.70,44.188226,-9.315017,39316.0,184552.85524473232,47
273759782,273759782,eastbound,A332,KJFK,LYBE,20:37:42.77,25:39:42.34,50.08149,-53.390552,39089.0,202301.27383557695,73
273763814,273763814,eastbound,B744,CYQX,LBSF,20:53:00.00,25:27:22.75,49.622778,-51.519444,38295.0,299741.8,79
273762749,273762749,westbound,B763,EGSS,KSDF,21:00:55.47,26:38:52.17,51.468272,-9.290268,39617.0,161630.15470697967,90
273762499,273762499,eastbound,A333,KATL,LFPG,21:28:39.29,28:07:12.54,41.1785,-68.527936,38926.0,191122.8089010176,98
273763751,273763751,westbound,B772,EGLL,KBOS,21:31:19.77,27:15:37.51,49.829185,-6.179225,39096.0,225123.8756320128,97
273763183,273763183,eastbound,B772,KCLT,LEMD,21:32:25.48,27:48:19.81,40.452294,-68.237653,38784.0,228510.7190990846,104
273760961,273760961,eastbound,B77L,KCVG,EDDP,21:35:47.82,26:22:57.35,50.670117,-53.181651,40435.0,238921.511936932,74
273764060,273764060,westbound,B77L,EGNX,KCVG,21:39:41.80,26:29:27.72,57.277174,-8.132194,41875.0,249018.60870064166,85
273764094,273764094,westbound,A333,GCTS,BIKF,21:47:07.48,25:48:37.55,33.716267,-16.759103,38633.0,191600.03431645088,69
273764193,273764193,westbound,A332,LFPG,KORD,21:52:02.90,27:37:04.27,49.00709,-6.039515,38980.0,203433.36164402383,93
273764077,273764077,westbound,A333,LEAL,BIKF,21:53:25.75,24:31:31.63,45.367507,-7.223787,39392.0,185253.61694711455,47
